message_id,message,Constructiveness,Justification,Justification_internal,Justification_external,Relevance,Reciprocity,Empathy_Respect,Uncivil_abuse
5544,=@USER what about The DOJ and FBI Scandal... dont worrie You Petty head over this let Talk about The fraud on ACTBLUE and ACTBLUES... and The FBI and DOJ cover UP?,0,1,0,0,1,NA,NA,NA
5545,=@USER what about Trump resigning for sexual harrassment???,0,0,0,0,1,NA,NA,NA
5546,"@USER what about your buddy, chuck, who dated a HS girl, twice pregnant,  paid for both abortions, he is a real man in your eye's..RIGHT",0,1,0,0,NA,NA,1,NA
5547,@USER What about your immigration policiy? You still working w/ the #Resistance thats CAUSING all of this!,0,0,0,0,1,NA,0,0
5548,=@USER what are You bright senaters doing about soros or did he give You money too,0,0,0,0,1,NA,0,0
5549,=@USER what are You going to do to protect The FBI and The intelligence organizations from attacks from people who are trying to destroy their reputation? this country is based on The rule of law. Nobody is Above it.Congress must protect The rule of law.,1,1,1,0,1,1,1,NA
5550,=@USER what are You smoking?,0,0,0,0,NA,0,NA,0
5551,"@USER what bridge is too far for you? If not pedophilia, what<U+FFFD>s your bottom? #RoyMooreChildPredator @USER https://t.co/Zh3a0GW2XA",0,1,0,0,1,1,1,NA
5552,=@USER what BS,1,1,1,0,1,1,1,NA
5553,@USER What did the jury say?  Oh...that's right. I forgot.,0,1,0,0,1,NA,NA,0
5554,@USER what do you have to say about this?  the man you support goes beyond party politics......#ChooseCOUNTRYoverParty https://t.co/DkapxWjFEx,0,1,0,0,1,1,1,0
5555,@USER What do you know Crooked Cornyn? Your support of molesting #roymoore is a disgrace. You're determined to further squeeze the middle class,1,1,0,0,1,NA,1,NA
5556,=@USER what does Imran Awan have on You Mr. Costa? when did he start working for you? did he have The password to your computer? any comment?,0,0,0,0,1,1,1,0
5557,=@USER what does this mean....so out of context.,0,0,0,0,0,NA,NA,0
5558,"@USER What happened to your recusal? Was it disbanded along with the ""commission on election integrity?"" Such bullshit!",0,1,0,0,1,NA,1,0
5559,=@USER what have You done to help The struggling Puerto Rican and Dominican Communities in Chelsea and Lawrence?,0,0,0,0,1,NA,NA,0
5560,@USER What if you start closing the wage gap between executives and the workers who actually are responsible for creating the company's profit.,0,0,0,0,1,0,NA,0
5561,=@USER what is being done about The corrupt Government there?,0,1,0,0,1,NA,NA,NA
5562,@USER What is the background on this Rep?!,0,0,0,0,1,1,1,0
5563,"=@USER what is There to be grateful about? You Dems let refugees in, they cause chaos and Then You clowns come out on TV and praise The finest and Ignore The facts. praising The finest is great But it will not end terrorism.",0,1,0,0,1,0,0,NA
5564,"=@USER what jobs do they have? where do they live? what are You saying, all employers should hire native women and save MONEY?",1,1,1,0,1,NA,1,NA
5565,=@USER what kind of car You drive?,0,0,0,0,NA,NA,NA,NA
5566,=@USER what maga GOP donor Sheldon Alderson pay for her gets,0,1,0,0,1,NA,1,NA
5567,@USER What say ye now @USER ? wyciwyg://8/https://t.co/MZRTy10XfS,0,0,0,0,NA,NA,NA,0
5568,@USER What should be done with #DACA 'adults' that are using stolen Social Security numbers?,1,1,0,0,1,NA,1,0
5569,=@USER what The Fuck is Reproductive freedom?,0,1,0,0,1,NA,NA,NA
5570,"=@USER what The heck are You babbling about when Russia attacked our elections, actively recruited/are using/ The puppet Trump and You do nothing to fix these issues? You will be voted out.",0,1,1,0,1,NA,NA,NA
5571,"@USER what the hell u going to do stand up &amp; say follow me hahaha , USA Voters stand by @USER we have @USER back https://t.co/yGnFNJ77cP",0,1,0,0,1,NA,1,NA
5572,"@USER What the shit? Way to use a suffering baby/family for publicity.Never liked Graham, but I'm disappointed in you #GrahamCassidy https://t.co/XlHtfuUhGZ",0,1,0,0,1,0,0,NA
5573,@USER What we need is to replace you and Patty with 2 Senators with some common sense.,0,0,0,0,1,0,0,0
5574,@USER what will you do if Trump fires Mueller #CountryBeforeParty https://t.co/hICRSBOEue,1,1,1,0,1,1,1,0
5575,@USER What will you DO to prevent this in the future? How can you continually take NRA money with one hand and offer prayers with the other? Shame on you!,0,0,0,0,1,0,0,0
5576,"@USER What would become of the flower, without the love of its gardener? What would become of me, without you, my God? Happy day,",0,0,0,0,0,NA,1,0
5577,"@USER What you believe is unimportant unless you can prove it. Unemployment is down, black unemployment is at historical lw levels. That didn't happen during Obama's presidency. Acknowledge it, applaud it, if you are truly American. If not go to Haiti whe",0,1,0,0,1,0,0,0
5578,@USER What you fail to tell everyone is half of the people you claim marched in protest was out to support @USER. #ReleaseTheMemo,0,1,0,0,1,NA,NA,NA
5579,@USER What you think you're gonna do? Start a war.. They are not going to de-nuclearize. Welcome to the Big Boys Club.,0,0,0,0,1,0,0,0
5580,"@USER What,  we will take care of the dreamer but we can't even take care of our own.  #SupportVets",0,1,0,0,NA,NA,1,0
5581,=@USER what<U+FFFD>s A little Child rape when You consider that vote for billionaires<U+FFFD> tax cuts. Amirite?,0,0,0,0,1,NA,0,NA
5582,=@USER whats shameful is propaganda spun by Dems to TRASH The Prez and GOP.,0,0,0,0,1,0,0,NA
5583,=@USER when are You planning on becoming A statesman?,0,0,0,0,1,NA,NA,0
5584,=@USER when does an act of omission become an act of commission? You Probably Found it...,0,0,0,0,1,NA,0,0
5585,"@USER When I say, <U+FFFD>Don<U+FFFD>t worry rich people, all us poor people are excited about giving up any hope of closing the income gap<U+FFFD> the sarcasm is obvious right?",0,1,0,0,1,NA,1,NA
5586,=@USER when was Donnie Walking The streets,0,0,0,0,1,NA,1,NA
5587,@USER When will Russian asset Donald Trump be impeached ? I like presidents who don't sell their country out to foreign adversaries.,0,1,0,0,1,NA,0,0
5588,@USER When will they learn Clinton has NOTHING 2 do with Trump and company Russian ties.,1,1,0,0,1,1,1,NA
5589,=@USER when will You represent mo have not since The election only for The party could You stop partying and work for mo,0,1,1,0,1,NA,0,0
5590,=@USER when<U+FFFD>s that town hall going to happen?,0,0,0,0,1,1,NA,0
5591,@USER WHERE ARE YOU LIZ.  AND WHAT ARE YOU DOING TO HELP MASSACHUSETTS??????  WORST SENATOR - Can't wait for Diehl.,1,1,0,0,1,NA,1,NA
5592,@USER where are you?!? https://t.co/O4JDXYDtoo,0,1,0,0,1,1,1,1
5594,@USER Where is the Cesar Chavez of the rideshare world? Combine arbitration agreements + class action waivers+ independent contractor status + immigrant workforce and make Uber &amp; Lyft = the perfect storm of worker exploitation. Read how. https://t.co/,0,1,0,0,1,NA,1,0
5595,=@USER where is your leadership?!History will Judge your poorly. stand Up and denounce this So called President,0,1,0,0,1,NA,1,0
5596,"@USER Where is your party's plan? Unless you come up with something better dont say anything.your party has been pretending to be for the poor and themiddle class for years,the poor are poorer and the middle class is poor.<f0><U+009F><U+0099><U+0084>",0,1,0,0,1,NA,NA,NA
5597,=@USER where Trump<U+FFFD>s appointed National Security Advisor pled guilty to lying to The FBI? Swamp Indeed.,0,1,0,0,1,NA,NA,NA
5598,=@USER where was your voice during Berkeley and other college protests shutting DOWN conservative speakers?,1,1,1,0,1,1,1,0
5599,@USER Where were you during the last administration? Hypocritical fraud? https://t.co/doXbTgb5rJ,0,1,0,0,1,NA,1,NA
5600,"@USER Where were you the last eight years of Baracks Presidency? Quiet, that's where you were, quiet when you should have spoken up.",0,1,1,0,1,NA,1,NA
5601,@USER Which is why we told you no CR vote without a dream act passage. Now you've funded the GOP's government and you have nothing. You lost.,0,1,0,0,1,0,0,0
5602,=@USER which ones?,0,0,0,0,0,NA,0,0
5603,@USER Whichever intern wrote this bullshit should forever feel uncomfortable with being a stooge for a cynic who only knows lies &amp; obstruction.,0,1,0,0,1,NA,1,NA
5604,"=@USER while I Appreciate your public comments, I implore You to Act. Kindly consider impeachment, censure, or other action to condemn his conduct.",0,0,0,0,1,0,1,0
5605,"@USER While in the presence of the Pastor, confess!! While your assessing damage of Irma, don't steal. Victims have already been thru enough.",0,1,0,0,NA,0,NA,0
5606,"@USER While reflecting please stop with Al Franken there's so many holes wait for the Ethics Committee, here's just one giant hole https://t.co/7jkMmSsYwE",0,1,0,0,1,0,1,0
5607,@USER While you all spin in circles of hate our great President has everything under control #BestPresidentEVER #MAGA #TrumpTrain https://t.co/iIdF4QG0e7,0,1,0,0,1,NA,1,0
5608,"=@USER while your party is actively dismantling our republic. MAYBE A little introspection here, sir.",0,1,0,0,1,NA,1,NA
5609,@USER Who's going to #feelthebern after this one @USER  or @USER or @USER,0,1,0,0,1,NA,1,NA
5610,@USER Who's paying you to say this stuff? Someone is paying you. This Trump train is hateful and inhumane - just filling pockets and egos.,0,1,0,0,1,NA,0,0
5611,@USER Who's we?,0,0,0,0,NA,NA,0,0
5612,=@USER who cares? The tax plan is going to crush The Economy and screw Everyone out of home ownership anyway. this is Just another handout to The landlords.,0,0,0,0,1,0,0,0
5613,@USER who else...? @USER @USER @USER @USER @USER @USER we will pursue the bribes you launder through this tax bill.. we will not stop until you are held accountable for every penny you are stealing from us https://t.co/z9yI06tuhY,1,1,0,0,1,1,1,NA
5614,@USER Who is going to investigate the dossier and Clinton? ?,0,1,0,0,1,NA,NA,NA
5615,@USER Who is running against @USER in 2018?,1,1,1,0,1,1,1,0
5616,=@USER who You talking to little man?,0,1,0,0,1,0,1,NA
5617,@USER Whooooops!  #California please please send America a leader.  RT https://t.co/ilOO5IcM5R,0,1,0,0,1,NA,1,NA
5618,@USER Wht is it with him and violence and blood shooting some One in the mddle of 5th ave no one will care he said blood coming out of her whatevr,0,1,0,0,1,NA,1,NA
5619,@USER why are the Dems not coming out hard? Draw a line in the sand. Stand up to Gun Lobbyists and @USER blood money #enoughisenough,0,0,0,0,1,1,1,NA
5620,"@USER Why are you so worried about the dreams of a lot of foreigners with no right to be here? What's wrong with your ""real"" constituents?",0,0,0,0,1,NA,0,0
5621,"@USER WHY AREN'T YOU OVER THERE TRYING TO MAKE THINGS BETTER THEN IF THAT'S REALLY WHAT YOU CARE ABOUT? MORE LIES, LIES, LIES...",0,0,0,0,1,NA,NA,0
5622,@USER Why aren't you starting impeachment proceedings against Trump today?,0,0,0,0,1,NA,0,0
5623,=@USER why did You help The Russian Government and hurt America?,0,1,0,0,1,NA,NA,0
5624,@USER Why did you throw Bernie under the bus and support Clinton? You helped ruin everything. Youre guilty as the rest of the corrupt DEMS &amp; GOP.,0,1,1,0,1,NA,1,NA
5625,@USER Why didn't u get a flu shot?,0,0,0,0,NA,1,0,0
5626,@USER Why didn<U+FFFD>t you meet your constituents? Explain your #GOPTaxScam to our faces? Explain why you rushed garbage and are now slowly trying to fix it for us poor? You<U+FFFD>re a fraud!,0,0,0,0,1,NA,1,NA
5627,@USER Why didnt Republican leadership inform <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> about <f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00BA> as our IC communities confidence grew? #TrumpRussia  https://t.co/72PgHryDaD,0,0,0,0,1,NA,NA,0
5629,@USER Why do I doubt the GOP is going to risk losing the senior vote? Are you sure you're being honest?,0,1,0,0,1,1,1,NA
5630,"@USER Why do t you start doing something about this, when your done then you can bring up the children of @USER https://t.co/WaByTVyCKs",0,1,0,0,1,1,1,NA
5631,=@USER why do You hate America So much?,0,0,0,0,1,NA,0,0
5632,@USER why do you hate dogs? https://t.co/iprGjFnPQQ,0,1,0,0,1,NA,1,NA
5633,@USER why do you need protection from your own constituents? #wherescory https://t.co/t5vrKM6JPD,0,1,0,1,1,1,1,0
5634,=@USER why do You tell LIES,0,0,0,0,NA,0,0,0
5635,"@USER Why don't you ask @USER about how much @USER values women? ""You might want to put some ice on that"" after Clinton RAPED Juanita Broaddrick. And @USER slimed rape victims for power and money. You're disgusting.",0,1,0,0,1,NA,NA,NA
5636,"@USER why don't you condemn also BLM and Antifa?. White Sup, KKK are also hate terrorists grps. Prayers for the young woman who was killed.",0,1,1,0,NA,0,NA,NA
5637,@USER Why don't you swear him in?,0,0,0,0,1,1,NA,0
5638,"@USER Why don't you tag the senators from those states in these tweets, too?",0,1,0,0,1,1,1,NA
5639,=@USER why don<U+FFFD>t they say something publicly?  that would be Patriotic. unless they do they are supporting A racist,0,1,0,0,1,NA,0,NA
5640,=@USER why don<U+FFFD>t You try honesty for once in your shameful life?,0,0,0,0,1,0,0,NA
5641,"@USER why haven't you promised to co-sponsor, sign the discharge petition, and vote for the #NetNeutrality CRA to overrule the FCC? This issue matters to me! (Friends: find out where your representatives stand and contact them at https://t.co/fjCyrKoTin)",0,1,0,0,1,1,1,NA
5642,"@USER why haven't you promised to co-sponsor, sign the discharge petition, and vote for the #NetNeutrality CRA to overrule the FCC? This issue matters to me! (Friends: find out where your representatives stand and contact them at https://t.co/xZccE0Trfj)",0,1,0,0,1,NA,1,0
5643,=@USER why is @USER protecting Mueller?,0,0,0,0,1,NA,0,0
5644,"@USER why is abortion not ok, but killing unborn babies with guns is? https://t.co/Bx6SRc8uro",0,0,0,0,1,1,0,0
5645,@USER why is it only a women<U+FFFD>s issue? why aren<U+FFFD>t condoms included in family planning? @USER @USER Stop pregnancy Stop Disease !!! <U+270C><U+FE0F><U+2615><U+FE0F>,0,0,0,0,1,NA,1,0
5646,@USER Why is the alt-right so obsessed with Obama? So odd!,0,0,0,0,1,NA,NA,0
5647,@USER Why isn't Sessions being held to account for his constitutional violation? @USER @USER,0,0,0,0,1,1,0,0
5649,"@USER why not change to being a gop, because you're full of crap.",0,1,0,0,1,NA,1,0
5650,=@USER why not hold town hall on A Saturday when people May actually be able to come?,0,1,0,0,1,1,1,NA
5651,"=@USER why should anyone believe you.  The Best We could ask is that You STEP DOWN to be replaced by A younger, more pro-active individual.  now.",0,1,0,0,1,NA,0,0
5652,@USER Why should we pay for your birthcontrol or copay? What you do between your legs is your business. &amp; we NEED WHITE BABIES! PRESERVE OUR RACE!,0,1,0,0,1,NA,0,NA
5653,@USER Why won<U+FFFD>t your communications director @USER say if he believes trump is fit for office? It<U+FFFD>s a simple yes or no question. You hired a #scared #little #coward. Why is he so #afraid to support trump publicly? Been asking since sept25. #,0,1,0,0,1,1,0,NA
5654,"@USER Why, or do you think only Democratic Presidents should be free to pardon whoever they chose, even those that committed treason! #MYPRESIDENT",0,1,0,0,1,1,1,NA
